0.089155,0.053593,0.17868,0.086911,-72.390528,4.026354,1.216778,1.845185,0.852357,0.570901,0.937186,0.313216,0.299467,0.40558,0.170229,0.410699,0.177164,0.048821,0.042076,0.209282,0.039036,2.545853,1.079958,0.715665,0.731032,0.638861,0.520591,0.488116,0.566095,0.510405,0.513283,0.465459,0.470178,0.452945,0.031423,0.026249,0.089994,0.010928,2.897616,0.65759,0.661527,0.640093,0.389247,0.401246,0.287277,0.347096,0.308882,0.324603,0.275582,0.283589,0.344503,0.02973,0.029547,0.109811,0.031755,2.002408,0.269022,0.161556,0.189673,0.178068,0.098815,0.104828,0.124813,0.116997,0.118908,0.098226,0.103956,0.105419
0.065421,0.039374,0.19114,0.092252,-84.87875,3.724793,1.957365,1.630906,1.282616,1.589307,1.065387,1.284122,0.751973,0.689412,0.705622,0.74928,0.749499,0.054758,0.043183,0.251506,0.04164,7.626031,1.589455,0.997731,0.831513,0.72164,0.62105,0.64341,0.572309,0.568625,0.467522,0.446623,0.451865,0.444512,0.035869,0.025536,0.14236,0.010476,7.536972,1.020896,0.66406,0.517342,0.495011,0.337285,0.312556,0.362721,0.287073,0.210814,0.183292,0.209586,0.198378,0.034198,0.035482,0.128363,0.031545,3.099759,0.515758,0.306193,0.269672,0.253506,0.190769,0.200273,0.122619,0.118025,0.087593,0.09792,0.091706,0.09302
0.092599,0.064365,0.147006,0.090628,-68.551126,4.880172,-0.289398,1.736581,0.147291,0.780769,1.270407,0.636101,0.597216,0.88563,0.608405,0.620082,0.366024,0.028468,0.025675,0.070551,0.040209,3.048851,0.790783,0.749811,0.757521,0.597844,0.555549,0.507175,0.525547,0.49157,0.476709,0.460838,0.445109,0.435566,0.019473,0.020082,0.042653,0.010602,2.326634,0.512691,0.589476,0.858173,0.715867,0.50429,0.545344,0.366003,0.266619,0.315376,0.182874,0.381956,0.202939,0.009329,0.014331,0.028317,0.031728,2.024923,0.262098,0.281691,0.232126,0.152078,0.192906,0.099285,0.085927,0.093826,0.090973,0.075888,0.086844,0.072549
0.162755,0.113354,0.328684,0.086345,-68.954537,2.048753,2.12827,1.609105,1.622782,0.929379,0.14103,-0.343768,-0.296285,0.210067,0.240703,0.122119,0.246965,0.07216,0.071736,0.215622,0.037843,2.970061,0.77546,0.629417,0.534071,0.573366,0.595602,0.826595,0.722941,0.643722,0.467048,0.491046,0.645076,0.823619,0.018472,0.017917,0.049215,0.011453,1.254173,0.259824,0.199567,0.142767,0.234127,0.26063,0.27633,0.289437,0.378683,0.171857,0.209563,0.183356,0.295959,0.013984,0.016209,0.019193,0.032191,1.682321,0.142402,0.100567,0.098875,0.091656,0.102492,0.149157,0.177425,0.113397,0.100851,0.070292,0.164644,0.113422
0.192962,0.14062,0.362742,0.085079,-58.581489,1.721636,0.61696,1.960285,0.841975,0.765852,0.554107,0.477961,0.614615,0.580312,-0.006824,0.46278,0.178184,0.048467,0.047903,0.098766,0.035918,2.090886,0.620351,0.605617,0.625095,0.538015,0.486622,0.487241,0.463604,0.481752,0.459928,0.465389,0.414301,0.459692,0.030098,0.026572,0.053063,0.009758,6.596664,0.330734,0.268527,0.484137,0.31269,0.208862,0.248964,0.290587,0.268141,0.242549,0.309829,0.282081,0.347582,0.01239,0.008859,0.023032,0.012246,4.747611,0.127018,0.092488,0.097808,0.100078,0.075177,0.078076,0.070266,0.084107,0.077242,0.073007,0.05956,0.089688
0.099209,0.076341,0.136268,0.090878,-74.559886,4.784793,-0.223896,1.702652,0.601014,1.112086,0.597784,0.610247,0.382384,0.327203,0.334283,0.437887,0.374538,0.033651,0.032369,0.066107,0.037082,3.129338,0.908112,0.922998,0.754601,0.632523,0.646479,0.560691,0.570134,0.605675,0.602132,0.678045,0.593497,0.613107,0.025115,0.02476,0.05532,0.010175,2.839916,0.726888,0.732564,0.583304,0.40551,0.559704,0.27505,0.413275,0.500784,0.421186,0.503628,0.522287,0.512005,0.012189,0.013142,0.034593,0.032542,1.860843,0.213049,0.16544,0.185284,0.144499,0.143936,0.116117,0.098905,0.148271,0.159223,0.18319,0.12584,0.151731
0.041791,0.036489,0.049486,0.085104,-85.347898,10.799182,1.783288,1.398439,0.625432,0.601161,0.380954,0.29543,0.145786,0.041303,0.38645,0.551266,0.398708,0.009245,0.010273,0.016229,0.039646,3.080737,0.828043,0.778297,0.55498,0.582985,0.461184,0.540305,0.531708,0.579625,0.590713,0.577013,0.567455,0.610496,0.007483,0.007907,0.013683,0.010003,2.659516,0.780377,0.669456,0.366279,0.386791,0.31236,0.336346,0.310831,0.352489,0.421729,0.441711,0.400279,0.403908,0.003981,0.013169,0.028169,0.032156,2.329079,0.427764,0.240814,0.20646,0.174531,0.089051,0.203765,0.167754,0.214002,0.222123,0.232393,0.216875,0.2746
0.1082,0.074641,0.181212,0.093366,-60.877707,4.136587,-0.350473,1.460935,0.601522,0.69977,0.243614,0.714177,0.48095,0.727491,0.636843,0.321157,0.402345,0.0462,0.038098,0.107051,0.04342,3.232453,1.148839,0.939263,0.75834,0.628404,0.545305,0.551118,0.535393,0.505627,0.476571,0.446194,0.455869,0.445849,0.019953,0.01636,0.034217,0.011145,1.424521,0.601383,0.605891,0.534004,0.281257,0.272625,0.266825,0.20345,0.253215,0.369472,0.1589,0.290191,0.251304,0.009879,0.012409,0.037295,0.031291,1.642537,0.246423,0.21507,0.193802,0.154048,0.128296,0.11406,0.101083,0.083955,0.157275,0.093391,0.0962,0.094152
0.122643,0.091606,0.192137,0.093723,-65.964983,4.458632,0.399378,1.433641,0.554352,0.716234,0.595663,0.507463,0.694048,0.351198,0.374411,0.276472,0.05148,0.056942,0.050252,0.129486,0.042389,4.252862,1.417775,1.147357,0.836293,0.660568,0.594703,0.533843,0.572347,0.555589,0.5357,0.527666,0.554603,0.529577,0.032778,0.02973,0.058353,0.011599,3.404576,0.944925,0.697697,0.528278,0.330669,0.331178,0.198614,0.238375,0.258856,0.270398,0.316937,0.294879,0.32908,0.028392,0.031682,0.0513,0.031386,2.631212,0.408614,0.340447,0.190883,0.10641,0.135885,0.081882,0.064014,0.130985,0.11037,0.137008,0.15027,0.116839
0.115983,0.086029,0.176906,0.086917,-72.205015,4.256182,-0.04617,1.626974,0.372951,0.709597,0.484486,0.135037,0.317508,0.472342,0.435353,0.601575,0.32911,0.037907,0.037912,0.076071,0.038569,3.482748,0.940526,0.846657,0.654121,0.626363,0.580261,0.521313,0.536102,0.529848,0.534192,0.47844,0.537226,0.568401,0.028461,0.02425,0.049429,0.010014,2.274585,0.787548,0.531257,0.453673,0.360366,0.297458,0.309508,0.267688,0.221195,0.307868,0.314735,0.253984,0.294962,0.0125,0.016507,0.024377,0.032488,2.113933,0.268453,0.286882,0.15142,0.182961,0.162304,0.10837,0.117053,0.129856,0.138802,0.097343,0.167509,0.170453
0.090995,0.056083,0.13036,0.093587,-65.318192,4.477042,0.719973,1.670298,0.77399,1.019325,0.856831,0.388162,0.325259,0.474928,0.493189,0.388092,0.542484,0.047487,0.037658,0.1179,0.041955,2.939374,1.177036,0.658847,0.662837,0.630026,0.472325,0.487551,0.457754,0.48831,0.473902,0.458173,0.442127,0.421306,0.019363,0.014121,0.043712,0.011343,1.282994,0.483148,0.295734,0.428286,0.354561,0.225538,0.176029,0.153711,0.247988,0.241536,0.219728,0.273648,0.197833,0.023431,0.022127,0.05472,0.032488,1.740859,0.272814,0.118004,0.163566,0.157345,0.070967,0.09733,0.083115,0.087108,0.080115,0.075923,0.090339,0.071667
0.083527,0.05647,0.120777,0.098433,-67.043619,5.412254,0.462503,2.479324,0.528955,1.155564,0.704646,0.642785,0.239436,0.423266,0.615029,-0.018329,0.435589,0.041979,0.036445,0.098171,0.044707,4.291865,1.383101,1.114703,1.10437,0.987783,0.810758,0.719734,0.604437,0.576403,0.573171,0.606024,0.595778,0.564908,0.024995,0.01996,0.053903,0.012083,2.830521,0.813475,0.450563,0.616262,0.660394,0.552025,0.410783,0.259572,0.281741,0.197667,0.30451,0.316283,0.34847,0.021466,0.022053,0.048912,0.030876,1.842753,0.332867,0.307047,0.344286,0.288089,0.217409,0.173886,0.109139,0.140616,0.099563,0.152909,0.135848,0.131055
0.091163,0.067047,0.141782,0.087035,-75.282594,5.363215,0.931848,2.109525,1.13869,0.470351,0.350277,0.434105,0.154555,0.638409,0.484619,0.35484,0.726969,0.04234,0.035591,0.090023,0.03636,3.31598,1.131679,0.74503,0.789743,0.65457,0.622642,0.540619,0.571798,0.568277,0.475979,0.489645,0.466823,0.483626,0.040773,0.033537,0.081845,0.010633,4.376637,1.732882,0.834475,0.713783,0.392254,0.490298,0.265788,0.394893,0.296721,0.256378,0.289875,0.225019,0.209067,0.034367,0.036609,0.061762,0.032845,2.237377,0.43439,0.264084,0.210963,0.142976,0.13604,0.110989,0.125569,0.148212,0.106372,0.084974,0.119697,0.095608
0.1222,0.080948,0.210578,0.091486,-63.015875,3.631726,0.416946,1.864333,0.316333,0.578097,0.522852,0.826422,0.52729,0.072663,0.215794,0.43952,0.385327,0.03991,0.03329,0.10508,0.041504,2.080561,0.914432,0.72128,0.64687,0.559682,0.530499,0.498733,0.475691,0.460014,0.440313,0.428818,0.42924,0.391794,0.017163,0.015437,0.045381,0.010726,1.06919,0.510284,0.430241,0.534487,0.334434,0.262892,0.225134,0.248702,0.268048,0.179434,0.200443,0.237137,0.181343,0.013701,0.013096,0.035294,0.031583,1.641195,0.246282,0.184365,0.146088,0.097932,0.083267,0.088265,0.07386,0.082728,0.062592,0.062765,0.067469,0.059574
0.127694,0.089112,0.220637,0.091653,-66.098269,3.47469,0.764402,1.563903,0.540254,1.052716,0.312195,0.57626,0.676906,0.55815,0.610474,0.731589,0.536442,0.058818,0.058695,0.142935,0.042011,3.598415,1.033592,0.889842,0.804615,0.613004,0.560326,0.520067,0.485827,0.527932,0.471265,0.475477,0.488694,0.476779,0.025041,0.021077,0.056024,0.009456,1.616845,0.58724,0.438911,0.554761,0.303,0.474581,0.229689,0.182877,0.276922,0.275407,0.336158,0.228486,0.135503,0.02839,0.032178,0.035246,0.032202,1.610737,0.213187,0.214353,0.18908,0.12614,0.123016,0.110363,0.074882,0.081176,0.069646,0.09567,0.090309,0.112616
0.086045,0.064865,0.13305,0.087616,-76.648621,6.666051,0.433132,1.481315,0.920841,0.107517,0.269357,0.013468,0.561537,0.534045,-0.058982,0.057543,0.19783,0.039914,0.032767,0.086455,0.036494,4.094677,1.687532,1.061712,0.878553,0.655219,0.639134,0.578714,0.61918,0.591678,0.527935,0.490408,0.534726,0.504557,0.024723,0.020413,0.047434,0.009746,4.873187,1.614336,0.740896,0.701947,0.416715,0.383915,0.380911,0.467187,0.309944,0.243801,0.296866,0.244083,0.349192,0.023152,0.023779,0.052753,0.032556,2.061832,0.482578,0.344378,0.293253,0.164264,0.183094,0.141253,0.131259,0.137159,0.135338,0.119351,0.120135,0.136422
0.076867,0.046764,0.115622,0.096472,-65.042695,4.927049,0.962446,1.304781,0.544093,0.761924,0.729967,0.748809,0.787201,0.63215,0.392459,0.448222,0.499297,0.047758,0.033794,0.132899,0.043857,3.426032,1.35441,0.70138,0.603684,0.560652,0.497714,0.557054,0.517627,0.511619,0.47697,0.492426,0.485497,0.476728,0.013167,0.010382,0.034111,0.010311,1.006288,0.430534,0.258235,0.1696,0.255675,0.183614,0.195474,0.203288,0.177647,0.117571,0.166932,0.109163,0.136383,0.008726,0.01312,0.040399,0.031217,1.712017,0.28318,0.139718,0.07024,0.084313,0.061832,0.106454,0.092599,0.074283,0.074435,0.070293,0.063684,0.061759
0.114419,0.081433,0.186374,0.093357,-70.914906,3.896491,-0.024396,1.425892,0.39509,0.900536,0.477447,0.64417,0.607897,0.36944,0.364189,0.39504,0.266065,0.042165,0.036946,0.103706,0.038008,3.310684,1.007429,1.080759,0.812242,0.580672,0.518648,0.49359,0.45517,0.484379,0.489198,0.43515,0.40976,0.422665,0.01982,0.023595,0.032583,0.010065,1.939645,0.555241,1.220815,0.472768,0.317807,0.402415,0.194512,0.186956,0.220778,0.193752,0.127415,0.187783,0.192129,0.011012,0.011682,0.038397,0.032074,1.799687,0.238887,0.291024,0.224464,0.133313,0.068645,0.084409,0.07423,0.075181,0.068394,0.064347,0.054889,0.058431
0.080249,0.054115,0.120059,0.087665,-70.071769,5.515928,0.240846,1.803745,0.15404,0.936376,0.381629,0.012088,0.405077,0.454394,0.756602,0.275582,0.718406,0.026905,0.021783,0.068254,0.039225,2.849887,1.024343,0.737571,0.797928,0.636523,0.528448,0.48555,0.516886,0.446122,0.431416,0.419609,0.442134,0.473153,0.018004,0.013364,0.041888,0.012825,2.687782,0.768642,0.516414,0.591321,0.425581,0.314904,0.310541,0.386946,0.316058,0.263313,0.215294,0.341785,0.236963,0.009751,0.01353,0.04294,0.031511,2.788343,0.323212,0.278304,0.230685,0.18895,0.138536,0.115489,0.119437,0.062029,0.073752,0.069011,0.087937,0.10714
0.056121,0.032413,0.176476,0.092535,-78.406596,5.283671,-0.376977,1.918821,0.690255,1.381839,0.948173,0.752655,1.035628,0.742394,0.212611,0.28852,0.427647,0.030907,0.020737,0.235377,0.041406,4.792872,1.796389,0.909077,0.741996,0.586192,0.584192,0.555909,0.49451,0.525938,0.495442,0.456657,0.41695,0.431536,0.035197,0.032695,0.095549,0.009737,2.49633,1.009161,0.637043,0.769883,0.506987,0.50086,0.617893,0.634658,0.774561,0.543577,0.498513,0.283806,0.260832,0.011553,0.015919,0.147226,0.031437,1.831592,0.365182,0.224341,0.174256,0.170998,0.121561,0.116262,0.097317,0.133168,0.084985,0.082411,0.069132,0.070352
0.080461,0.066964,0.14025,0.08651,-79.622318,6.230819,1.111822,1.365783,-0.028018,0.970964,0.646074,0.240382,0.762831,0.276209,0.327559,0.432612,0.439368,0.046397,0.042902,0.11757,0.036205,4.853239,1.476332,1.388014,1.008519,0.660208,0.668642,0.583268,0.67138,0.521456,0.536949,0.581748,0.526189,0.544816,0.039722,0.0388,0.092484,0.011605,6.225576,0.993434,1.439858,1.027383,0.481918,0.609177,0.36213,0.385697,0.380247,0.437189,0.535263,0.351336,0.49627,0.03898,0.038144,0.104936,0.032407,2.326541,0.533428,0.729963,0.449457,0.194969,0.171733,0.13956,0.191273,0.105468,0.106161,0.149933,0.152391,0.164179
0.064186,0.050567,0.11895,0.092129,-73.533478,6.902061,1.285224,2.03787,0.769046,0.215335,0.780967,0.052089,0.057344,0.570298,0.503657,0.406636,0.615376,0.042132,0.035089,0.135687,0.042429,4.47153,1.595468,1.139957,1.162938,0.799656,0.683125,0.627658,0.744613,0.603672,0.6079,0.545769,0.557563,0.474705,0.023338,0.02173,0.071221,0.010585,3.492689,1.122891,1.022328,0.932288,0.646675,0.534872,0.406887,0.563869,0.314844,0.340947,0.304855,0.326366,0.252423,0.034061,0.030828,0.123593,0.030897,2.518377,0.770294,0.393003,0.394174,0.212499,0.204145,0.156752,0.211593,0.112941,0.145252,0.121619,0.128,0.094579
0.135497,0.086918,0.228851,0.085683,-71.828417,3.495155,1.851926,1.469537,0.736946,0.553555,0.330807,0.595556,0.634826,0.509236,0.63352,0.381454,0.434305,0.041317,0.03339,0.113484,0.037465,2.196114,0.743127,0.597151,0.522877,0.454462,0.434458,0.419919,0.402024,0.395189,0.376759,0.390549,0.383832,0.372134,0.064262,0.059059,0.141348,0.010578,4.760745,1.449939,0.630372,0.6536,0.350304,0.277748,0.308547,0.181542,0.272437,0.22827,0.291287,0.23861,0.156936,0.015745,0.021802,0.046769,0.033143,2.375548,0.275474,0.223872,0.129246,0.083764,0.071097,0.081501,0.061411,0.057002,0.049401,0.062773,0.052842,0.049168
0.080393,0.056707,0.096979,0.090769,-72.332094,5.071345,1.168133,0.995351,0.374147,0.396094,0.085969,0.837276,0.853951,0.73821,0.692855,0.3442,0.600369,0.024408,0.019908,0.053144,0.041098,3.289074,0.948242,0.734966,0.627576,0.550248,0.579479,0.551093,0.519753,0.508673,0.524678,0.507284,0.471879,0.49958,0.017844,0.017951,0.035737,0.009725,2.964782,0.802392,0.548523,0.480031,0.381793,0.376977,0.371856,0.439115,0.462278,0.433186,0.485412,0.449572,0.340369,0.010431,0.013397,0.034223,0.031754,2.26401,0.268153,0.226402,0.152271,0.130734,0.144325,0.106111,0.126913,0.121572,0.146152,0.155813,0.123067,0.171664
0.077135,0.052938,0.110865,0.091705,-69.020956,5.940434,0.127348,2.462159,0.491037,0.786666,0.585909,0.638247,0.446216,0.523994,0.394215,0.248397,0.286348,0.027403,0.02044,0.068627,0.041313,2.816249,1.20179,0.830102,0.855273,0.657162,0.637522,0.613281,0.571652,0.559844,0.525276,0.542358,0.542566,0.522652,0.015998,0.013099,0.031121,0.011143,1.423601,0.568664,0.463612,0.761925,0.420076,0.592466,0.316014,0.290379,0.333174,0.248014,0.307598,0.327456,0.363231,0.0092,0.012887,0.029878,0.031738,1.909366,0.359098,0.250066,0.264589,0.14947,0.13086,0.152362,0.097567,0.118802,0.103005,0.128435,0.104136,0.121523
0.094122,0.061027,0.128993,0.085259,-78.525257,4.179293,2.274917,1.779206,0.418192,0.789454,0.509433,0.271548,0.819412,0.330331,0.5117,0.730334,0.531382,0.053548,0.043959,0.125825,0.035763,2.737177,1.053972,0.838563,0.802717,0.631972,0.59082,0.649909,0.643428,0.569692,0.568008,0.564249,0.584515,0.556075,0.048242,0.042538,0.08705,0.010022,2.474038,1.011963,0.744761,0.693131,0.45078,0.423744,0.443823,0.47113,0.473482,0.351091,0.413005,0.629464,0.48764,0.028466,0.031951,0.058378,0.032745,2.386693,0.300515,0.314552,0.216024,0.145927,0.129342,0.207919,0.132681,0.152927,0.14728,0.157653,0.147009,0.132577
0.143843,0.101388,0.245694,0.087387,-63.288904,3.44371,0.525337,1.453519,0.667446,0.366468,0.268366,0.47767,0.597335,0.34869,0.51934,0.465738,0.344595,0.052382,0.047491,0.128124,0.039806,2.69573,0.74149,0.729749,0.708306,0.512723,0.539208,0.545978,0.480147,0.474933,0.512145,0.475605,0.457424,0.458935,0.026029,0.020764,0.051075,0.01003,1.690172,0.615378,0.404002,0.512014,0.3177,0.300284,0.28667,0.177152,0.22596,0.199233,0.181618,0.263118,0.248582,0.018487,0.018603,0.040019,0.032307,1.920286,0.253776,0.15839,0.163156,0.087755,0.117016,0.108978,0.077298,0.070122,0.08884,0.107276,0.096418,0.076408
0.059023,0.040971,0.069748,0.087653,-79.744694,5.757685,0.896645,2.398875,0.792612,1.179916,1.125035,0.224446,0.519177,0.541828,0.395341,0.767849,0.493986,0.023702,0.016304,0.049353,0.036148,3.737061,1.210414,0.891162,0.760288,0.57569,0.590462,0.527599,0.541262,0.486353,0.472621,0.471875,0.436668,0.438038,0.015008,0.016504,0.035797,0.012037,3.915038,0.833644,1.079629,0.969,0.468311,0.561567,0.335691,0.549768,0.457586,0.42669,0.344195,0.442189,0.342079,0.009453,0.013543,0.035957,0.032018,2.213597,0.34015,0.258346,0.297985,0.183712,0.201858,0.141609,0.170948,0.162392,0.123869,0.124709,0.104147,0.119854
0.058694,0.04267,0.073632,0.086823,-84.664762,5.876897,1.125628,1.658727,1.313634,0.975406,0.476068,1.15957,0.461267,0.449448,0.673598,0.153314,0.457217,0.038822,0.030836,0.085171,0.035608,3.737754,1.413695,0.914387,0.880146,0.778247,0.648838,0.666856,0.609365,0.556443,0.572458,0.50854,0.52529,0.5397,0.032434,0.028085,0.053959,0.01095,5.383052,1.24098,1.019682,0.560843,0.476049,0.548828,0.369647,0.532335,0.275362,0.330883,0.252407,0.340933,0.303656,0.038141,0.03824,0.078746,0.032417,2.251319,0.66287,0.244464,0.284016,0.236286,0.126997,0.237497,0.135294,0.129459,0.155392,0.084777,0.122824,0.13221
0.15434,0.114394,0.291974,0.087057,-69.247437,2.63331,1.054647,1.329347,0.799068,0.797146,0.421315,0.585855,0.602572,0.551728,0.478864,0.334321,0.619702,0.085861,0.082573,0.195981,0.042497,5.720919,1.283832,1.053142,0.861443,0.612918,0.660938,0.608957,0.525232,0.543275,0.503759,0.461519,0.468415,0.467727,0.041094,0.039497,0.088128,0.010356,3.719038,0.845295,0.510978,0.482162,0.274322,0.313589,0.297535,0.215993,0.207061,0.242524,0.201902,0.138433,0.1493,0.033287,0.037785,0.06602,0.031694,3.498536,0.488713,0.302788,0.244535,0.145776,0.172522,0.107757,0.100462,0.124074,0.130013,0.0985,0.115419,0.084116
0.137315,0.101781,0.230096,0.087462,-68.545611,4.403065,-0.133259,0.36383,0.236964,0.302999,0.555165,0.468318,0.510596,0.651906,0.79138,0.632353,0.63893,0.047477,0.036931,0.131663,0.03642,2.94945,1.079445,0.774802,0.729599,0.608136,0.544645,0.511378,0.489739,0.478588,0.436355,0.43853,0.439485,0.442794,0.019065,0.015006,0.051641,0.011833,1.36784,0.740243,0.357498,0.567298,0.345912,0.371272,0.246292,0.262092,0.202824,0.199946,0.150171,0.150402,0.267837,0.013411,0.015171,0.040273,0.032295,1.872932,0.256836,0.245497,0.194018,0.15799,0.098236,0.097678,0.113606,0.099849,0.085041,0.078207,0.072011,0.077281
